module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.0.self_attn.q_proj,768,resisc45,svhn,8,18,lora,24,0.6488186717033386,0.6495200395584106,0.010416666666666666,0.5024861888960004,0.5028450824320316,0.638402005036672,0.14633248280733824,0.146674957126379,0.0,0.14633248280733824
encoder.layers.0.self_attn.q_proj,768,stanford-cars,sun397,8,18,lora,24,0.6335764527320862,0.6390418410301208,0.010416666666666666,0.5032650497741997,0.5040122205391526,0.6231597860654196,0.13031140295788646,0.13502962049096823,0.0,0.13031140295788646
encoder.layers.0.self_attn.q_proj,768,stanford-cars,svhn,8,18,lora,24,0.6426264047622681,0.6458027362823486,0.010416666666666666,0.49944288237020373,0.49919192027300596,0.6322097380956014,0.14318352239206433,0.14661081600934267,0.0,0.14318352239206433
encoder.layers.0.self_attn.q_proj,768,sun397,svhn,8,18,lora,24,0.5995428562164307,0.5989588499069214,0.010416666666666666,0.5075190938077867,0.5075674341060221,0.589126189549764,0.09202376240864396,0.09139141580089927,0.0,0.09202376240864396
encoder.layers.0.self_attn.v_proj,768,dtd,eurosat,8,18,lora,24,0.7303366661071777,0.7376425862312317,0.010416666666666666,0.4907111502252519,0.49169544829055667,0.7199199994405111,0.23962551588192582,0.24594713794067502,0.0,0.23962551588192582
encoder.layers.0.self_attn.v_proj,768,dtd,gtsrb,8,18,lora,24,0.6834592223167419,0.683724582195282,0.010416666666666666,0.48925108974799514,0.4890299281105399,0.6730425556500753,0.1942081325687468,0.19469465408474207,0.0,0.1942081325687468
encoder.layers.0.self_attn.v_proj,768,dtd,mnist,8,18,lora,24,0.7072743773460388,0.7098329663276672,0.010416666666666666,0.4978762613609433,0.49776978231966496,0.6968577106793722,0.2093981159850955,0.21206318400800228,0.0,0.2093981159850955
encoder.layers.0.self_attn.v_proj,768,dtd,resisc45,8,18,lora,24,0.8917417526245117,0.8945640921592712,0.010416666666666666,0.49372814828529954,0.49386691208928823,0.8813250859578451,0.3980136043392122,0.400697180069983,0.0,0.3980136043392122
encoder.layers.0.self_attn.v_proj,768,dtd,stanford-cars,8,18,lora,24,0.8212538361549377,0.8222370743751526,0.010416666666666666,0.4909411836415529,0.49088788870722055,0.8108371694882711,0.3303126525133848,0.33134918566793203,0.0,0.3303126525133848
encoder.layers.0.self_attn.v_proj,768,dtd,sun397,8,18,lora,24,0.8376784920692444,0.8361823558807373,0.010416666666666666,0.49988078512251377,0.4998296136036515,0.8272618254025778,0.3377977069467306,0.3363527422770858,0.0,0.3377977069467306
encoder.layers.0.self_attn.v_proj,768,dtd,svhn,8,18,lora,24,0.700465738773346,0.6994491815567017,0.010416666666666666,0.4854501183144748,0.48615034529939294,0.6900490721066793,0.21501562045887113,0.21329883625730872,0.0,0.21501562045887113
